Package,Class,Method,Parameters,CC
org.apache.commons.collections4,Entry,getElement,,1
org.apache.commons.collections4,Entry,hashCode,,1
org.apache.commons.collections4,ListUtils,defaultIfNull,"List<T>, List<T>",1
org.apache.commons.collections4,ListUtils,emptyIfNull,List<T>,1
org.apache.commons.collections4,ListUtils,fixedSizeList,List<E>,1
org.apache.commons.collections4,ListUtils,getFirst,List<T>,1
org.apache.commons.collections4,ListUtils,getLast,List<T>,1
org.apache.commons.collections4,ListUtils,hashCodeForList,Collection<?>,3
org.apache.commons.collections4,ListUtils,indexOf,"List<E>, Predicate<E>",4
org.apache.commons.collections4,ListUtils,intersection,"List<? extends E>, List<? extends E>",4
org.apache.commons.collections4,ListUtils,isEqualList,"Collection<?>, Collection<?>",5
org.apache.commons.collections4,ListUtils,lazyList,"List<E>, Factory<? extends E>",1
org.apache.commons.collections4,ListUtils,lazyList,"List<E>, Transformer<Integer,? extends E>",1
org.apache.commons.collections4,ListUtils,longestCommonSubsequence,"CharSequence, CharSequence",2
org.apache.commons.collections4,ListUtils,longestCommonSubsequence,"List<E>, List<E>",1
org.apache.commons.collections4,ListUtils,longestCommonSubsequence,"List<E>, List<E>, Equator<? super E>",1
org.apache.commons.collections4,ListUtils,partition,"List<T>, int",2
org.apache.commons.collections4,ListUtils,predicatedList,"List<E>, Predicate<E>",1
org.apache.commons.collections4,ListUtils,removeAll,"Collection<E>, Collection<?>",3
org.apache.commons.collections4,ListUtils,retainAll,"Collection<E>, Collection<?>",3
org.apache.commons.collections4,ListUtils,select,"Collection<? extends E>, Predicate<? super E>",1
org.apache.commons.collections4,ListUtils,selectRejected,"Collection<? extends E>, Predicate<? super E>",1
org.apache.commons.collections4,ListUtils,subtract,"List<E>, List<? extends E>",3
org.apache.commons.collections4,ListUtils,sum,"List<? extends E>, List<? extends E>",1
org.apache.commons.collections4,ListUtils,synchronizedList,List<E>,1
org.apache.commons.collections4,ListUtils,transformedList,"List<E>, Transformer<? super E,? extends E>",1
org.apache.commons.collections4,ListUtils,union,"List<? extends E>, List<? extends E>",1
org.apache.commons.collections4,ListUtils,unmodifiableList,List<? extends E>,1
org.apache.commons.collections4,CharSequenceAsList,get,int,1
org.apache.commons.collections4,CharSequenceAsList,size,,1
org.apache.commons.collections4,LcsVisitor,getSubSequence,,1
org.apache.commons.collections4,LcsVisitor,visitDeleteCommand,E,1
org.apache.commons.collections4,LcsVisitor,visitInsertCommand,E,1
org.apache.commons.collections4,LcsVisitor,visitKeepCommand,E,1
org.apache.commons.collections4,Partition,get,int,3
org.apache.commons.collections4,Partition,isEmpty,,1
org.apache.commons.collections4,Partition,size,,1
org.apache.commons.collections4.bag,SynchronizedSortedBag,synchronizedSortedBag,SortedBag<E>,1
org.apache.commons.collections4.bag,SynchronizedSortedBag,comparator,,1
org.apache.commons.collections4.bag,SynchronizedSortedBag,first,,1
org.apache.commons.collections4.bag,SynchronizedSortedBag,getSortedBag,,1
org.apache.commons.collections4.bag,SynchronizedSortedBag,last,,1
org.apache.commons.collections4.bag,AbstractMapBag,add,E,1
org.apache.commons.collections4.bag,AbstractMapBag,add,"E, int",3
org.apache.commons.collections4.bag,AbstractMapBag,addAll,Collection<? extends E>,2
org.apache.commons.collections4.bag,AbstractMapBag,clear,,1
org.apache.commons.collections4.bag,AbstractMapBag,contains,Object,1
org.apache.commons.collections4.bag,AbstractMapBag,containsAll,Bag<?>,3
org.apache.commons.collections4.bag,AbstractMapBag,containsAll,Collection<?>,2
org.apache.commons.collections4.bag,AbstractMapBag,doReadObject,"Map<E,MutableInteger>, ObjectInputStream",2
org.apache.commons.collections4.bag,AbstractMapBag,doWriteObject,ObjectOutputStream,2
org.apache.commons.collections4.bag,AbstractMapBag,equals,Object,6
org.apache.commons.collections4.bag,AbstractMapBag,getCount,Object,2
org.apache.commons.collections4.bag,AbstractMapBag,getMap,,1
org.apache.commons.collections4.bag,AbstractMapBag,hashCode,,2
org.apache.commons.collections4.bag,AbstractMapBag,isEmpty,,1
org.apache.commons.collections4.bag,AbstractMapBag,iterator,,1
org.apache.commons.collections4.bag,AbstractMapBag,remove,Object,2
org.apache.commons.collections4.bag,AbstractMapBag,remove,"Object, int",4
org.apache.commons.collections4.bag,AbstractMapBag,removeAll,Collection<?>,3
org.apache.commons.collections4.bag,AbstractMapBag,retainAll,Bag<?>,4
org.apache.commons.collections4.bag,AbstractMapBag,retainAll,Collection<?>,2
org.apache.commons.collections4.bag,AbstractMapBag,size,,1
org.apache.commons.collections4.bag,AbstractMapBag,toArray,,3
org.apache.commons.collections4.bag,AbstractMapBag,toArray,T[],5
org.apache.commons.collections4.bag,AbstractMapBag,toString,,4
org.apache.commons.collections4.bag,AbstractMapBag,uniqueSet,,2
org.apache.commons.collections4.bag,BagIterator,hasNext,,1
org.apache.commons.collections4.bag,BagIterator,next,,3
org.apache.commons.collections4.bag,BagIterator,remove,,4
org.apache.commons.collections4.bag,MutableInteger,equals,Object,2
org.apache.commons.collections4.bag,MutableInteger,hashCode,,1
org.apache.commons.collections4.bag,SynchronizedBag,synchronizedBag,Bag<E>,1
org.apache.commons.collections4.bag,SynchronizedBag,add,"E, int",1
org.apache.commons.collections4.bag,SynchronizedBag,equals,Object,2
org.apache.commons.collections4.bag,SynchronizedBag,getBag,,1
org.apache.commons.collections4.bag,SynchronizedBag,getCount,Object,1
org.apache.commons.collections4.bag,SynchronizedBag,hashCode,,1
org.apache.commons.collections4.bag,SynchronizedBag,remove,"Object, int",1
org.apache.commons.collections4.bag,SynchronizedBag,uniqueSet,,1
org.apache.commons.collections4.bag,TreeBag,add,E,2
org.apache.commons.collections4.bag,TreeBag,comparator,,1
org.apache.commons.collections4.bag,TreeBag,first,,1
org.apache.commons.collections4.bag,TreeBag,getMap,,1
org.apache.commons.collections4.bag,TreeBag,last,,1
org.apache.commons.collections4.bag,TreeBag,readObject,ObjectInputStream,1
org.apache.commons.collections4.bag,TreeBag,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.bag,AbstractSortedBagDecorator,comparator,,1
org.apache.commons.collections4.bag,AbstractSortedBagDecorator,decorated,,1
org.apache.commons.collections4.bag,AbstractSortedBagDecorator,first,,1
org.apache.commons.collections4.bag,AbstractSortedBagDecorator,last,,1
org.apache.commons.collections4.bag,CollectionSortedBag,collectionSortedBag,SortedBag<E>,1
org.apache.commons.collections4.bag,CollectionSortedBag,add,E,1
org.apache.commons.collections4.bag,CollectionSortedBag,add,"E, int",1
org.apache.commons.collections4.bag,CollectionSortedBag,addAll,Collection<? extends E>,2
org.apache.commons.collections4.bag,CollectionSortedBag,containsAll,Collection<?>,1
org.apache.commons.collections4.bag,CollectionSortedBag,readObject,ObjectInputStream,1
org.apache.commons.collections4.bag,CollectionSortedBag,remove,Object,1
org.apache.commons.collections4.bag,CollectionSortedBag,removeAll,Collection<?>,3
org.apache.commons.collections4.bag,CollectionSortedBag,retainAll,Collection<?>,4
org.apache.commons.collections4.bag,CollectionSortedBag,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.bag,UnmodifiableBag,unmodifiableBag,Bag<? extends E>,2
org.apache.commons.collections4.bag,UnmodifiableBag,add,E,1
org.apache.commons.collections4.bag,UnmodifiableBag,add,"E, int",1
org.apache.commons.collections4.bag,UnmodifiableBag,addAll,Collection<? extends E>,1
org.apache.commons.collections4.bag,UnmodifiableBag,clear,,1
org.apache.commons.collections4.bag,UnmodifiableBag,iterator,,1
org.apache.commons.collections4.bag,UnmodifiableBag,readObject,ObjectInputStream,1
org.apache.commons.collections4.bag,UnmodifiableBag,remove,Object,1
org.apache.commons.collections4.bag,UnmodifiableBag,remove,"Object, int",1
org.apache.commons.collections4.bag,UnmodifiableBag,removeAll,Collection<?>,1
org.apache.commons.collections4.bag,UnmodifiableBag,removeIf,Predicate<? super E>,1
org.apache.commons.collections4.bag,UnmodifiableBag,retainAll,Collection<?>,1
org.apache.commons.collections4.bag,UnmodifiableBag,uniqueSet,,1
org.apache.commons.collections4.bag,UnmodifiableBag,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.bag,AbstractBagDecorator,add,"E, int",1
org.apache.commons.collections4.bag,AbstractBagDecorator,decorated,,1
org.apache.commons.collections4.bag,AbstractBagDecorator,equals,Object,1
org.apache.commons.collections4.bag,AbstractBagDecorator,getCount,Object,1
org.apache.commons.collections4.bag,AbstractBagDecorator,hashCode,,1
org.apache.commons.collections4.bag,AbstractBagDecorator,remove,"Object, int",1
org.apache.commons.collections4.bag,AbstractBagDecorator,uniqueSet,,1
org.apache.commons.collections4.bag,PredicatedSortedBag,predicatedSortedBag,"SortedBag<E>, Predicate<? super E>",1
org.apache.commons.collections4.bag,PredicatedSortedBag,comparator,,1
org.apache.commons.collections4.bag,PredicatedSortedBag,decorated,,1
org.apache.commons.collections4.bag,PredicatedSortedBag,first,,1
org.apache.commons.collections4.bag,PredicatedSortedBag,last,,1
org.apache.commons.collections4.bag,HashBag,readObject,ObjectInputStream,1
org.apache.commons.collections4.bag,HashBag,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.bag,TransformedSortedBag,transformedSortedBag,"SortedBag<E>, Transformer<? super E,? extends E>",3
org.apache.commons.collections4.bag,TransformedSortedBag,transformingSortedBag,"SortedBag<E>, Transformer<? super E,? extends E>",1
org.apache.commons.collections4.bag,TransformedSortedBag,comparator,,1
org.apache.commons.collections4.bag,TransformedSortedBag,first,,1
org.apache.commons.collections4.bag,TransformedSortedBag,getSortedBag,,1
org.apache.commons.collections4.bag,TransformedSortedBag,last,,1
org.apache.commons.collections4.bag,TransformedBag,transformedBag,"Bag<E>, Transformer<? super E,? extends E>",3
org.apache.commons.collections4.bag,TransformedBag,transformingBag,"Bag<E>, Transformer<? super E,? extends E>",1
org.apache.commons.collections4.bag,TransformedBag,add,"E, int",1
org.apache.commons.collections4.bag,TransformedBag,equals,Object,1
org.apache.commons.collections4.bag,TransformedBag,getBag,,1
org.apache.commons.collections4.bag,TransformedBag,getCount,Object,1
org.apache.commons.collections4.bag,TransformedBag,hashCode,,1
org.apache.commons.collections4.bag,TransformedBag,remove,"Object, int",1
org.apache.commons.collections4.bag,TransformedBag,uniqueSet,,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,unmodifiableSortedBag,SortedBag<E>,2
org.apache.commons.collections4.bag,UnmodifiableSortedBag,add,E,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,add,"E, int",1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,addAll,Collection<? extends E>,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,clear,,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,iterator,,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,readObject,ObjectInputStream,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,remove,Object,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,remove,"Object, int",1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,removeAll,Collection<?>,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,removeIf,Predicate<? super E>,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,retainAll,Collection<?>,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,uniqueSet,,1
org.apache.commons.collections4.bag,UnmodifiableSortedBag,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.bag,PredicatedBag,predicatedBag,"Bag<E>, Predicate<? super E>",1
org.apache.commons.collections4.bag,PredicatedBag,add,"E, int",1
org.apache.commons.collections4.bag,PredicatedBag,decorated,,1
org.apache.commons.collections4.bag,PredicatedBag,equals,Object,1
org.apache.commons.collections4.bag,PredicatedBag,getCount,Object,1
org.apache.commons.collections4.bag,PredicatedBag,hashCode,,1
org.apache.commons.collections4.bag,PredicatedBag,remove,"Object, int",1
org.apache.commons.collections4.bag,PredicatedBag,uniqueSet,,1
org.apache.commons.collections4.bag,CollectionBag,collectionBag,Bag<E>,1
org.apache.commons.collections4.bag,CollectionBag,add,E,1
org.apache.commons.collections4.bag,CollectionBag,add,"E, int",1
org.apache.commons.collections4.bag,CollectionBag,addAll,Collection<? extends E>,2
org.apache.commons.collections4.bag,CollectionBag,containsAll,Collection<?>,1
org.apache.commons.collections4.bag,CollectionBag,readObject,ObjectInputStream,1
org.apache.commons.collections4.bag,CollectionBag,remove,Object,1
org.apache.commons.collections4.bag,CollectionBag,removeAll,Collection<?>,3
org.apache.commons.collections4.bag,CollectionBag,retainAll,Collection<?>,4
org.apache.commons.collections4.bag,CollectionBag,writeObject,ObjectOutputStream,1
org.apache.commons.collections4,Closure,accept,T,1
org.apache.commons.collections4,Closure,execute,T,1
org.apache.commons.collections4,SplitMapUtils,readableMap,"Get<K,V>",2
org.apache.commons.collections4,SplitMapUtils,writableMap,"Put<K,V>",2
org.apache.commons.collections4,WrappedGet,clear,,1
org.apache.commons.collections4,WrappedGet,containsKey,Object,1
org.apache.commons.collections4,WrappedGet,containsValue,Object,1
org.apache.commons.collections4,WrappedGet,entrySet,,1
org.apache.commons.collections4,WrappedGet,equals,Object,2
org.apache.commons.collections4,WrappedGet,get,Object,1
org.apache.commons.collections4,WrappedGet,hashCode,,1
org.apache.commons.collections4,WrappedGet,isEmpty,,1
